Apoly_gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_symbol	function_protein	threshold_OE
Apoly016526	4970.236816176	0.677710525522476	0.182346460176747	3.71660916732672	0.000201914419100255	0.0419361554427425	g7389	TCPQ_CHICK	T-complex protein 1 subunit theta	TRUE
Apoly016693	1020.26725720844	0.566825989900608	0.179839106649732	3.15185056498639	0.0016223928024313	0.045634801287426	g7590	CW15A_XENLA	Protein CWC15 homolog A	TRUE
Apoly016785	251.616636986173	0.714194503668232	0.190499166389685	3.74906891827167	0.000177492308698336	0.0419361554427425	g7697	PCOC1_HUMAN	Procollagen C-endopeptidase enhancer 1	TRUE
Apoly016884	586.909671167357	0.959284218919853	0.281360145423596	3.40945309605105	0.000650932700876289	0.0422007710357574	g7851	HSP7C_SAGOE	Heat shock cognate 71 kDa protein	TRUE
Apoly016897	130.655706981251	0.579335517486932	0.184406430420077	3.14162318617203	0.00168014114003588	0.045634801287426	g7866	ERAL1_SALSA	GTPase Era, mitochondrial	TRUE
Apoly016993	960.289511415461	0.567991290927129	0.176712532779594	3.21421057121942	0.00130803709943839	0.0448135028458104	g8002	RAE1_RAT	Rab proteins geranylgeranyltransferase component A 1	TRUE
Apoly016994	223.541698942993	0.959728494135947	0.299369757513986	3.20582981429282	0.00134673613087217	0.0449351537932501	g8004	RAE2_HUMAN	Rab proteins geranylgeranyltransferase component A 2	TRUE
Apoly017035	308.833332241868	0.97942966529031	0.231225209331835	4.23582561832484	2.27713451795406e-05	0.0302526385562246	g8067	RBMX2_MOUSE	RNA-binding motif protein, X-linked 2	TRUE
Apoly017059	408.789366061906	0.652262619939387	0.190521666074958	3.4235613900351	0.000618062897172162	0.0422007710357574	g8097	BAP18_MOUSE	Chromatin complexes subunit BAP18	TRUE
Apoly017095	142.318303002256	0.504607016635327	0.147594471095039	3.41887479179623	0.000628806538844998	0.0422007710357574	g8221	NOP16_TETNG	Nucleolar protein 16	TRUE
Apoly017105	211.05380821073	0.686086817875254	0.220798516212234	3.10729813607886	0.00188805881732838	0.0465881683551307	g8250	UIMC1_MOUSE	BRCA1-A complex subunit RAP80	TRUE
Apoly017153	224.220497393568	0.566496975470657	0.173673374184161	3.26185276316421	0.00110686617951405	0.044662705147411	g8339	NHP2_DANRE	H/ACA ribonucleoprotein complex subunit 2-like protein	TRUE
Apoly017314	2818.68583866178	0.531066170414544	0.162567182109834	3.26674894355827	0.00108790110830242	0.044662705147411	g17591	LPPRC_XENTR	Leucine-rich PPR motif-containing protein, mitochondrial	TRUE
Apoly017359	719.054858204915	0.8759888512837	0.211992172503192	4.13217545223521	3.59345951146606e-05	0.0354927344317679	g17657	DNJC9_HUMAN	DnaJ homolog subfamily C member 9	TRUE
Apoly017469	804.631082504187	0.657420880800788	0.180561745203973	3.64097544614518	0.000271607041460388	0.0422007710357574	g17805	IPYR_MACFA	Inorganic pyrophosphatase	TRUE
Apoly017587	1277.06761113173	0.528496116105181	0.171799529292849	3.07623727655451	0.00209630952209243	0.0481254824672259	g17951	ECHM_MOUSE	Enoyl-CoA hydratase, mitochondrial	TRUE
Apoly017591	194.707776376358	0.613321210128768	0.196740856166792	3.11740643035938	0.00182449853115451	0.0465523564615788	g17956	ZN511_DANRE	Zinc finger protein 511	TRUE
Apoly017780	130.137226273464	0.745455718422378	0.223081328300954	3.3416320590341	0.000832873861243607	0.0434108764255289	g18211	SMOC2_HUMAN	SPARC-related modular calcium-binding protein 2	TRUE
Apoly017812	315.521178029633	0.60100545509787	0.172243286575103	3.48928232297643	0.000484319334210032	0.0422007710357574	g18248	F204A_MOUSE	Protein FAM204A	TRUE
Apoly017881	887.247642421533	0.623558953401152	0.187842572957297	3.31958268875984	0.000901521015014619	0.0442388915546969	g18341	H2AW_MOUSE	Core histone macro-H2A.2	TRUE
Apoly017944	6159.16747548628	0.565268899825468	0.180708378517107	3.12807244724381	0.00175956804179886	0.0464037692966429	g18435	STPG4_HUMAN	Protein STPG4 {ECO:0000305}	TRUE
Apoly018076	184.086186551068	0.579356363728446	0.168615204534374	3.43596750558956	0.000590441785201019	0.0422007710357574	g18723	DPH5_MOUSE	Diphthine methyl ester synthase	TRUE
Apoly018097	220.223929975159	0.687520959657001	0.180094992385419	3.81754623241076	0.000134785535283679	0.0419361554427425	g18757	DUS19_HUMAN	Dual specificity protein phosphatase 19	TRUE
Apoly018104	158.795171458056	1.05232071591059	0.260826626202888	4.03456016446734	5.47046722931772e-05	0.0406543544478739	g18774	SUPT3_HUMAN	Transcription initiation protein SPT3 homolog	TRUE
Apoly018105	1382.78276001682	0.516418380361006	0.15353052814503	3.36362016466965	0.000769273386848068	0.0432818592153558	g18775	CDC5L_RAT	Cell division cycle 5-like protein	TRUE
Apoly018130	840.041373228917	0.556425588058238	0.169416484278234	3.28436509840693	0.00102212417655225	0.044662705147411	g18869	MTX2_PIG	Metaxin-2	TRUE
Apoly018239	197.332331090476	0.593778557320694	0.191245621677605	3.10479556139416	0.00190410583063529	0.0465881683551307	g147	RM43_BOVIN	39S ribosomal protein L43, mitochondrial	TRUE
Apoly018240	183.428259621863	0.726554521029807	0.17251459546078	4.21155392150564	2.53619996279653e-05	0.0302526385562246	g148	PEO1_HUMAN	Twinkle protein, mitochondrial {ECO:0000305}	TRUE
Apoly018243	138.258574172435	0.870857987429811	0.282263491415378	3.08526612160501	0.00203370098090848	0.0475326362383203	g154	PXL2A_BOVIN	Peroxiredoxin-like 2A	TRUE
Apoly018281	188.378673273345	0.581318451722239	0.154195310809126	3.77001381346697	0.000163238512170929	0.0419361554427425	g222	MRM1_HUMAN	rRNA methyltransferase 1, mitochondrial {ECO:0000303|PubMed:24036117}	TRUE
Apoly018285	215.612480613749	0.63781629774239	0.207392637599209	3.07540472567298	0.00210217078922945	0.0481254824672259	g226	SNF8_DANRE	Vacuolar-sorting protein SNF8	TRUE
Apoly018297	517.016445440883	0.873028309232174	0.23879670417814	3.65594790027296	0.00025623339541134	0.0422007710357574	g241	CK5P3_MOUSE	CDK5 regulatory subunit-associated protein 3 {ECO:0000305}	TRUE
Apoly018321	571.63931074577	0.551448155343945	0.158212409434742	3.48549242953917	0.000491232123057402	0.0422007710357574	g315	PSME3_CHICK	Proteasome activator complex subunit 3	TRUE
Apoly018332	225.211350241318	0.855024060628996	0.279690869290322	3.05703244013115	0.00223540082068907	0.0493789002273817	g333	PLDX1_MOUSE	Plexin domain-containing protein 1	TRUE
Apoly018380	349.61413699534	0.550711653443209	0.174709224738881	3.1521612797853	0.00162066730830063	0.045634801287426	g397	MSH2_CHLAE	DNA mismatch repair protein Msh2	TRUE
Apoly018419	82.6631705454232	0.624639198487592	0.190650518351499	3.27635720001536	0.00105155474052322	0.044662705147411	g452	RGR_BOVIN	RPE-retinal G protein-coupled receptor	TRUE
Apoly018516	557.648683517901	0.571468984698698	0.186425601832954	3.06539970411769	0.00217379271959474	0.0489240078432062	g587	CBPN_HUMAN	Carboxypeptidase N catalytic chain	TRUE
Apoly018597	441.546314580074	0.905845900949653	0.255042262620785	3.55174821475189	0.000382680861300132	0.0422007710357574	g689	PGR1A_MOUSE	PAXIP1-associated glutamate-rich protein 1A {ECO:0000312|MGI:MGI:1914528}	TRUE
Apoly018707	1010.98229004042	0.584092861616036	0.153785305390429	3.79810580817943	0.000145806084190371	0.0419361554427425	g820	BRE1B_HUMAN	E3 ubiquitin-protein ligase BRE1B	TRUE
Apoly018769	3287.07523349616	0.531105302266972	0.166696752773003	3.18605667736189	0.00144226339574179	0.0451691210352357	g904	QCR2_HUMAN	Cytochrome b-c1 complex subunit 2, mitochondrial	TRUE
Apoly018973	107.105737206551	0.555358842726374	0.178030447241208	3.11945990886568	0.00181182915278344	0.0465086597523357	g1212	CBCO1_MOUSE	Ciliary-associated calcium-binding coiled-coil protein 1 {ECO:0000312|MGI:MGI:1920537}	TRUE
Apoly018995	72.6291594167084	0.875560616203353	0.207708725112093	4.21532901774273	2.49414298020792e-05	0.0302526385562246	g1241	RFNG_DANRE	Beta-1,3-N-acetylglucosaminyltransferase radical fringe	TRUE
Apoly019032	343.285527681875	0.507045235631785	0.165899459704381	3.05634048799976	0.00224056661833184	0.0494167497300492	g1308	TV23B_BOVIN	Golgi apparatus membrane protein TVP23 homolog B	TRUE
Apoly019047	138.186114191445	0.895808806666339	0.258048153109921	3.47147924087156	0.000517599349715826	0.0422007710357574	g1328	No_ID	No_Description	TRUE
Apoly019221	86.1162666889279	0.594396297572266	0.184912982459646	3.21446493191457	0.00130687877049409	0.0448135028458104	g8544	GALT_HUMAN	Galactose-1-phosphate uridylyltransferase	TRUE
Apoly019275	160.072909225227	0.589939316321553	0.193501382321859	3.04876021681479	0.00229787810044757	0.0496123606271024	g8620	TRUA_MOUSE	tRNA pseudouridine synthase A	TRUE
Apoly019393	191.050757931407	0.717308355618546	0.214970488444403	3.33677594915109	0.000847562434926481	0.0434108764255289	g8768	SAP_HUMAN	Prosaposin	TRUE
Apoly019462	426.778774879125	0.689032271607808	0.21937816034383	3.14084260041151	0.001684625435699	0.0456699403155219	g8859	RCL1_HUMAN	RNA 3'-terminal phosphate cyclase-like protein	TRUE
Apoly019550	842.5950175606	0.885754894140535	0.271461018988833	3.26291744369003	0.00110271637645001	0.044662705147411	g8975	SDA1_DANRE	Protein SDA1 homolog	TRUE
Apoly019585	5479.70646378911	0.648707089784661	0.1804793112193	3.59435707839343	0.0003251935940476	0.0422007710357574	g9017	ATPA_RAT	ATP synthase subunit alpha, mitochondrial {ECO:0000305}	TRUE
Apoly019593	163.566822454118	0.915783535818817	0.269185277185147	3.40205655151391	0.000668807968567277	0.0422136703042047	g9026	PGH1_RAT	Prostaglandin G/H synthase 1	TRUE
Apoly019621	867.596676149729	0.774917302361114	0.244492359176347	3.16949496897031	0.001527041018101	0.045634801287426	g9059	CI114_MOUSE	Putative methyltransferase C9orf114 homolog {ECO:0000305}	TRUE
Apoly019653	2112.30307816208	0.921844454815062	0.265181102678732	3.47628260650188	0.00050841622917051	0.0422007710357574	g9107	NSA2_HUMAN	Ribosome biogenesis protein NSA2 homolog	TRUE
Apoly019707	4197.37631228741	0.943168761685932	0.205028038645184	4.60019404135332	4.22097567158036e-06	0.0201396819210004	g9180	BHMT1_DANRE	Betaine--homocysteine S-methyltransferase 1	TRUE
Apoly019734	341.025155255699	0.650053227130724	0.190145138442152	3.41872125922637	0.00062916142132529	0.0422007710357574	g9223	CWC27_DANRE	Spliceosome-associated protein CWC27 homolog {ECO:0000305}	TRUE
Apoly019758	566.604277980702	0.627012921779573	0.192547770826763	3.2564018741287	0.00112833923937843	0.044662705147411	g9249	DENR_DANRE	Density-regulated protein	TRUE
Apoly019769	257.744956055005	0.592142443411252	0.188121616436566	3.14765764098631	0.00164584333836872	0.045634801287426	g9263	DDX56_HUMAN	Probable ATP-dependent RNA helicase DDX56	TRUE
Apoly019793	71.4428354327825	0.552863854093162	0.170363863720286	3.24519438582873	0.00117370473971438	0.044662705147411	g9298	XRCC4_HUMAN	DNA repair protein XRCC4	TRUE
Apoly019826	261.867863278831	0.547156797610215	0.160931055545926	3.3999453725951	0.000673993169727601	0.0422136703042047	g9347	EI2BA_MACFA	Translation initiation factor eIF-2B subunit alpha	TRUE
Apoly019882	2581.81722389539	0.724451278845833	0.221991715332262	3.26341583406176	0.00110077874923472	0.044662705147411	g9432	REEP5_PONAB	Receptor expression-enhancing protein 5	TRUE
Apoly019981	491.081024723227	0.578505499445275	0.17576699254414	3.29132046393749	0.00099718245404718	0.044662705147411	g9591	ZNT5_XENTR	Zinc transporter 5	TRUE
Apoly020085	180.672393757316	0.581979619848398	0.18864883091657	3.08498927356608	0.00203559494299918	0.0475326362383203	g9811	HELQ_HUMAN	Helicase POLQ-like	TRUE
Apoly020109	2308.53549926581	0.535178067559244	0.163360788473333	3.27604973360304	0.00105270021616769	0.044662705147411	g9861	HSDL2_XENTR	Hydroxysteroid dehydrogenase-like protein 2	TRUE
Apoly020195	1144.41948202074	0.500592592757812	0.162577936643778	3.07909303741906	0.0020763182915205	0.0479820061141253	g10068	SF3B6_MOUSE	Splicing factor 3B subunit 6	TRUE
Apoly020200	228.035601940376	0.550921610638649	0.172329884796978	3.19690117177117	0.00138912511446689	0.0451691210352357	g10074	PKRI1_DANRE	PRKR-interacting protein 1 homolog	TRUE
Apoly020296	484.504788418937	0.624539201760793	0.169139277740959	3.69245517719007	0.000222099494228193	0.0421262489205083	g10305	MGAT2_RAT	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	TRUE
Apoly020322	6381.65515502168	0.571318485732619	0.171893421229903	3.32367860063996	0.000888385163568741	0.0442388915546969	g10344	TCPA_PALPA	T-complex protein 1 subunit alpha	TRUE
Apoly020324	257.114649211238	1.02958283834028	0.293593421833126	3.50683210785793	0.000453475166811402	0.0422007710357574	g10347	No_ID	No_Description	TRUE
Apoly020395	418.365898052936	0.603112696941211	0.157826097161418	3.82137496769226	0.000132709692725656	0.0419361554427425	g10447	OSTM1_HUMAN	Osteopetrosis-associated transmembrane protein 1	TRUE
Apoly020475	451.609823930487	0.7822476800772	0.183223575145277	4.26936151342402	1.96033318294581e-05	0.0302526385562246	g10555	CPSF3_BOVIN	Cleavage and polyadenylation specificity factor subunit 3	TRUE
Apoly020521	346.648852894438	0.619319155985427	0.171319964037539	3.61498532564322	0.000300364634706746	0.0422007710357574	g10629	CRNL1_RAT	Crooked neck-like protein 1	TRUE
Apoly020566	19490.0700027964	0.771364676097586	0.226100870785152	3.4115953353871	0.000645839125849147	0.0422007710357574	g10690	FABP7_BOVIN	Fatty acid-binding protein, brain	TRUE
Apoly020600	202.102809483571	0.632503777124377	0.197279108811432	3.20613663015354	0.00134530094805679	0.0449351537932501	g10736	PTRD1_BOVIN	Putative peptidyl-tRNA hydrolase PTRHD1	TRUE
Apoly020633	403.836346011371	0.567783719387426	0.181412176013476	3.12979939860954	0.00174925713083526	0.0464037692966429	g10787	CCD25_DANRE	Coiled-coil domain-containing protein 25	TRUE
Apoly020646	1046.20077828942	0.510737279735425	0.159972065857738	3.19266540065577	0.00140966186682822	0.0451691210352357	g10801	IF2A_CHICK	Eukaryotic translation initiation factor 2 subunit 1	TRUE
Apoly020768	285.461463089656	0.590318771668177	0.180122467572674	3.27731892430355	0.00104797924781655	0.044662705147411	g11013	TM251_XENTR	Transmembrane protein 251	TRUE
Apoly020795	213.33535560062	0.630626244320707	0.194244593872724	3.24655750642881	0.0011680984677429	0.044662705147411	g11054	RPF2_MOUSE	Ribosome production factor 2 homolog	TRUE
Apoly020810	833.874410184299	0.507774891870349	0.15923711008536	3.18879745806837	0.0014286593946628	0.0451691210352357	g11081	HDAC2_HUMAN	Histone deacetylase 2	TRUE
Apoly020934	798.37365005737	0.70454610205429	0.219309938815895	3.21255892851138	0.00131558156747483	0.0448135028458104	g11293	PPAC_BOVIN	Low molecular weight phosphotyrosine protein phosphatase	TRUE
Apoly020936	177.985931514701	0.813767277092527	0.249550912854747	3.26092686972533	0.00111048676726715	0.044662705147411	g11297	TMM18_DANRE	Transmembrane protein 18	TRUE
Apoly020967	94.755502820823	0.929002330954188	0.258212306735506	3.59782359988671	0.000320891126628034	0.0422007710357574	g11349	DESM_PIG	Desmin	TRUE
Apoly021006	726.698083106403	0.520948451321185	0.149809177245947	3.47741347291379	0.000506276428999314	0.0422007710357574	g11455	HBS1L_HUMAN	HBS1-like protein	TRUE
Apoly021095	757.971185419041	0.613959477659369	0.186205035601714	3.29722273984366	0.000976460296163042	0.044662705147411	g5163	EAF6_DANRE	Chromatin modification-related protein MEAF6	TRUE
Apoly021172	202.172468291746	0.666759275352759	0.21477122239881	3.10450938401166	0.00190594881653109	0.0465881683551307	g5361	No_ID	No_Description	TRUE
Apoly021174	362.810492118901	0.651013560426671	0.200359917622089	3.2492205434751	0.00115721720378885	0.044662705147411	g5363	GLMP_SALSA	Glycosylated lysosomal membrane protein {ECO:0000250|UniProtKB:Q8WWB7}	TRUE
Apoly021210	296.914991818162	0.711247220950986	0.180647907078331	3.93720155663128	8.24373618368002e-05	0.0406543544478739	g5427	NUDC1_DANRE	NudC domain-containing protein 1	TRUE
Apoly021215	786.025427250646	0.619738482673705	0.181248017047703	3.41928420938583	0.000627861101781176	0.0422007710357574	g5435	INT8_HUMAN	Integrator complex subunit 8	TRUE
Apoly021231	11773.7750441387	0.674915910654961	0.208003576338333	3.24473224228203	0.00117561109049279	0.044662705147411	g5461	EF1A_DANRE	Elongation factor 1-alpha	TRUE
Apoly021252	300.432035908839	0.610465305031281	0.197478620334847	3.09129820735109	0.0019928338394871	0.0469941080369331	g5498	KAD2_DANRE	Adenylate kinase 2, mitochondrial {ECO:0000255|HAMAP-Rule:MF_03168}	TRUE
Apoly021374	108.25849151283	-0.819679185612773	0.230013744349264	-3.56360959181696	0.000365789874263868	0.0422007710357574	g5737	ATAD2_HUMAN	ATPase family AAA domain-containing protein 2	TRUE
Apoly021412	353.619078952597	0.544263085493493	0.168995985448751	3.22056813390129	0.00127936777746856	0.0447747441728239	g5808	TSAP1_HUMAN	tRNA selenocysteine 1-associated protein 1	TRUE
Apoly021427	583.185591870534	0.623390454105263	0.190318126232683	3.27551803102089	0.00105468381545647	0.044662705147411	g5825	RT18B_MACMU	28S ribosomal protein S18b, mitochondrial	TRUE
Apoly021450	1092.44345803571	0.53062926866164	0.164863759239368	3.21859255854534	0.00128821387426602	0.0447786066193327	g5865	SF3A3_MOUSE	Splicing factor 3A subunit 3	TRUE
Apoly021460	105.822546720379	0.563094008837392	0.160256594319074	3.51370257947863	0.000441907307129429	0.0422007710357574	g5883	OXSM_HUMAN	3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial	TRUE
Apoly021524	2395.49984609372	0.506868606356848	0.146061003004872	3.47025281169636	0.000519968700460126	0.0422007710357574	g5996	EIF3I_DANRE	Eukaryotic translation initiation factor 3 subunit I {ECO:0000255|HAMAP-Rule:MF_03008}	TRUE
Apoly021594	125.487043244763	0.699803661804204	0.221762187917596	3.15564915901822	0.00160141360778403	0.045634801287426	g6123	HEYL_DANRE	Hairy/enhancer-of-split related with YRPW motif-like protein	TRUE
Apoly021598	350.696867135458	0.530947500313717	0.149507819409868	3.55130254999005	0.000383329492804743	0.0422007710357574	g6131	FUCO_HUMAN	Tissue alpha-L-fucosidase	TRUE
Apoly021634	1309.68819498053	0.512025611502155	0.157255571806128	3.25600934594168	0.00112990032200242	0.044662705147411	g6199	CBX3_PONAB	Chromobox protein homolog 3	TRUE
Apoly021706	876.823583994628	0.58094321980902	0.181784973126365	3.19577140958283	0.00139457551300754	0.0451691210352357	g6301	SMRC1_MOUSE	SWI/SNF complex subunit SMARCC1	TRUE
Apoly021867	237.313399638036	0.505879496948154	0.160588886821848	3.15015258502515	0.00163185210657443	0.045634801287426	g6529	PSMG2_DANRE	Proteasome assembly chaperone 2	TRUE
Apoly021876	539.134076283619	0.72235500200519	0.177732997022216	4.06427064252396	4.81828920214564e-05	0.0406543544478739	g6539	SF3B4_HUMAN	Splicing factor 3B subunit 4	TRUE
Apoly021907	494.341597390345	0.612899866391541	0.184620630097479	3.31977995128677	0.000900884277583267	0.0442388915546969	g6577	DUS3L_XENLA	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like	TRUE
Apoly021911	284.007199210497	0.503946851966737	0.129457247320353	3.89276662680521	9.91074812051338e-05	0.0406543544478739	g6581	KRIT1_DANRE	Krev interaction trapped protein 1	TRUE
Apoly021928	3589.91885717644	0.65221279408971	0.182647806207513	3.57087669231956	0.000355788372170023	0.0422007710357574	g6604	NDUV1_MOUSE	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial	TRUE
Apoly021932	711.589518828031	0.509003291997658	0.160972085103721	3.16205938234375	0.00156657614734853	0.045634801287426	g6609	PSMD4_HUMAN	26S proteasome non-ATPase regulatory subunit 4	TRUE
Apoly021935	510.100036249219	0.50540986754077	0.165968864203637	3.04520893099958	0.00232518721525146	0.0496123606271024	g6612	HAX1_BOVIN	HCLS1-associated protein X-1	TRUE
Apoly021978	1776.00029947163	0.883125172367319	0.234412755205849	3.7673938501845	0.000164960645310577	0.0419361554427425	g6661	ATF1B_DANRE	ATPase inhibitor B, mitochondrial {ECO:0000305}	TRUE
Apoly022111	793.666216690069	0.512008687437841	0.157594073248486	3.24890826719437	0.00115848830960416	0.044662705147411	g30744	UB2D2_XENLA	Ubiquitin-conjugating enzyme E2 D2	TRUE
Apoly022126	893.005733101681	0.546075341176567	0.171397214841378	3.18602225644063	0.0014424350023576	0.0451691210352357	g30770	SELT2_DANRE	Selenoprotein T2 {ECO:0000305}	TRUE
Apoly022127	1648.22819449734	0.654972658588558	0.196226351818846	3.33784250951789	0.000844315904643556	0.0434108764255289	g30771	SQSTM_MOUSE	Sequestosome-1	TRUE
Apoly022143	123.933455371852	0.7030211766258	0.211442774186881	3.32487681042457	0.000884576105271292	0.0442388915546969	g30806	MGST2_BOVIN	Microsomal glutathione S-transferase 2	TRUE
Apoly022162	251.212428791858	0.637661174797238	0.181614825413846	3.51106344619279	0.000446317862272852	0.0422007710357574	g30979	THOC3_MOUSE	THO complex subunit 3	TRUE
Apoly022229	615.785076064382	0.550546067677179	0.146859883604409	3.74878458408808	0.000177693627217579	0.0419361554427425	g31111	PPID_BOVIN	Peptidyl-prolyl cis-trans isomerase D {ECO:0000305}	TRUE
Apoly022318	1252.09582923467	0.6522738514773	0.197466327321942	3.30321559287349	0.000955828713253956	0.044662705147411	g31251	NKAPL_MOUSE	NKAP-like protein {ECO:0000250|UniProtKB:Q5M9Q1}	TRUE
Apoly022334	76.6358793608159	0.711816862804436	0.228903333553424	3.10968325255212	0.00187288066965676	0.0465881683551307	g31269	SASH3_BOVIN	SAM and SH3 domain-containing protein 3	TRUE
Apoly022451	724.523443926841	0.536042622085001	0.167032375103218	3.20921391289414	0.00133098428298585	0.0448275506509634	g31429	LRRN4_MOUSE	Leucine-rich repeat neuronal protein 4	TRUE
Apoly022479	4849.86323014503	0.616764020588132	0.186800745541885	3.3017214080114	0.000960934612392243	0.044662705147411	g31463	RAN_SALSA	GTP-binding nuclear protein Ran	TRUE
Apoly022487	454.420689879419	0.602305163980426	0.190853423194413	3.15585203502945	0.00160030020292854	0.045634801287426	g31472	MD19A_DANRE	Mediator of RNA polymerase II transcription subunit 19-A	TRUE
Apoly022566	332.666988272612	0.738514302330106	0.232961357695255	3.17011503382541	0.00152378598971475	0.045634801287426	g31607	No_ID	No_Description	TRUE
Apoly022637	76.6989151383966	0.850102437308872	0.239906433696936	3.5434749464984	0.000394890828830474	0.0422007710357574	g31711	NUDC2_HUMAN	NudC domain-containing protein 2	TRUE
Apoly022720	597.074837683848	0.562732313824328	0.181098110628242	3.10733398527556	0.00188782985018013	0.0465881683551307	g31816	HIG2A_MOUSE	HIG1 domain family member 2A	TRUE
Apoly022731	1082.69564972904	0.690456063934201	0.225381953351429	3.06349312208507	0.0021876923383917	0.0490824892347003	g31831	GPX3_HUMAN	Glutathione peroxidase 3	TRUE
Apoly022864	700.109397785945	0.679337567494472	0.212151965865899	3.2021271390145	0.00136416775066096	0.0450920268707831	g32014	No_ID	No_Description	TRUE
Apoly022865	961.227683666571	0.696672267119024	0.192792219464997	3.613591197053	0.000301985069718161	0.0422007710357574	g32015	CXXC5_RAT	CXXC-type zinc finger protein 5	TRUE
Apoly022905	337.485299618734	0.649309745271024	0.188045600025832	3.45293771926506	0.000554517014200691	0.0422007710357574	g32099	NOA1_MOUSE	Nitric oxide-associated protein 1	TRUE
Apoly022957	975.158067176825	0.635801779724918	0.18928597563444	3.35894816081259	0.00078239742801859	0.0432818592153558	g32265	IGBP1_HUMAN	Immunoglobulin-binding protein 1	TRUE
Apoly022961	573.739480016027	0.747437578301184	0.220300507878923	3.3928091473669	0.000691798199559639	0.0423179462756268	g32269	HSP7E_DANRE	Heat shock 70 kDa protein 14	TRUE
Apoly022990	494.29233224672	0.683222218653963	0.189206422969604	3.61098850626082	0.000305032181456142	0.0422007710357574	g32316	PTCD3_DANRE	Pentatricopeptide repeat domain-containing protein 3, mitochondrial	TRUE
Apoly023056	108.075238829	0.673577056185481	0.216440706420845	3.11206273220983	0.00185785015539775	0.0465881683551307	g29345	ALG14_RAT	UDP-N-acetylglucosamine transferase subunit ALG14 homolog	TRUE
Apoly023108	361.881807855356	0.544080094536383	0.169660043334408	3.20688409506047	0.00134181045896404	0.0449351537932501	g29459	CCHL_CHICK	Cytochrome c-type heme lyase	TRUE
Apoly023205	319.546367345201	0.947488468050403	0.281401138379709	3.36703850420074	0.000759800789839883	0.0432818592153558	g29658	CRJ1C_TRICY	Crystallin J1C	TRUE
Apoly023229	302.64526924616	0.704717829932052	0.213816110641392	3.29590613082468	0.000981047889720222	0.044662705147411	g29689	PSME1_MOUSE	Proteasome activator complex subunit 1	TRUE
Apoly023234	278.320339665093	0.794596546284184	0.180309472779478	4.40684859223115	1.04885449602769e-05	0.0227251303987354	g29694	FEN1_ANOFI	Flap endonuclease 1 {ECO:0000255|HAMAP-Rule:MF_03140}	TRUE
Apoly023246	501.783620778501	0.512850394826853	0.150466231713954	3.40840857769214	0.000653429764678364	0.0422007710357574	g29716	MCA3_HUMAN	Eukaryotic translation elongation factor 1 epsilon-1	TRUE
Apoly023269	108.724038171297	0.697248844218037	0.185001091488573	3.76889043522806	0.0001639748401706	0.0419361554427425	g29760	PEX2_RAT	Peroxisome biogenesis factor 2	TRUE
Apoly023276	1246.50337212891	0.807345666618855	0.248304837621953	3.25142947012594	0.00114826261365295	0.044662705147411	g29767	RDH12_HUMAN	Retinol dehydrogenase 12	TRUE
Apoly023293	587.617675586678	0.670357879987187	0.200844285800839	3.33769953829769	0.000844750427950309	0.0434108764255289	g29791	PDIA4_HUMAN	Protein disulfide-isomerase A4	TRUE
Apoly023382	138.973499804613	0.761746860115461	0.245150122680592	3.10726689338821	0.00188825838373838	0.0465881683551307	g29917	No_ID	No_Description	TRUE
Apoly023422	1477.08439876166	0.537740982891779	0.150039230396218	3.58400254034717	0.000338368790926697	0.0422007710357574	g29964	GARS_PONAB	Glycine--tRNA ligase	TRUE
Apoly023498	183.729357054597	0.543921270307889	0.178494861738155	3.04726570284023	0.00230933479515345	0.0496123606271024	g30071	TYSY_MOUSE	Thymidylate synthase	TRUE
Apoly023537	1638.24320471953	0.509966929514215	0.141462660379585	3.60495786058191	0.000312203582030642	0.0422007710357574	g30118	VPS41_HUMAN	Vacuolar protein sorting-associated protein 41 homolog	TRUE
Apoly023554	727.256160687432	0.904753674592419	0.288865971200053	3.1320881128149	0.00173567776225963	0.0464037692966429	g30153	No_ID	No_Description	TRUE
Apoly023646	236.068727945835	0.786460401694994	0.23566906166322	3.33713893603428	0.000846456232496461	0.0434108764255289	g30285	PSME2_BOVIN	Proteasome activator complex subunit 2	TRUE
Apoly023668	179.25223551663	0.712877801287075	0.216463779333558	3.29328908273643	0.000990226052410333	0.044662705147411	g30364	AGRG2_RAT	Adhesion G-protein coupled receptor G2	TRUE
Apoly023749	755.100718772684	0.548773777549099	0.16252630403304	3.37652283926631	0.000734082771813444	0.0430174201619663	g30497	RIOK3_MOUSE	Serine/threonine-protein kinase RIO3	TRUE
Apoly023804	252.958695285353	0.610800453979161	0.180152955191375	3.39045481285785	0.000697767565469243	0.0424794610532869	g30620	ZN724_HUMAN	Zinc finger protein 724 {ECO:0000305}	TRUE
Apoly023955	99.106232303103	0.742187710052369	0.21870354335447	3.3935788084121	0.000689857057601789	0.0423179462756268	g28210	CSKMT_DANRE	Citrate synthase-lysine N-methyltransferase CSKMT, mitochondrial {ECO:0000250|UniProtKB:A8MUP2}	TRUE
