Apoly_gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_symbol	function_protein
Apoly011716	14.2000001512236	-0.821611082508516	0.334180561782384	-2.45858429983592	0.0139486024712684	0.0347691993029073	g23850	KCNA4_RAT	Potassium voltage-gated channel subfamily A member 4
Apoly011724	720.326102302532	0.737307262597609	0.13811623507097	5.33830988238818	9.3817012196262e-08	3.53107823490414e-06	g23879	TALDO_BOVIN	Transaldolase
Apoly011725	18.6679317393054	0.812488418411053	0.325800724007688	2.49382017454289	0.012637655108683	0.0321414594514447	g23880	No_ID	No_Description
Apoly011727	127.128110807085	0.582507627917514	0.221926814547198	2.62477352773263	0.00867066178795426	0.0237955709104536	g23883	DI3L1_DANRE	DIS3-like exonuclease 1
Apoly011730	320.88643000984	-0.787795885063346	0.21526626653701	-3.65963463638137	0.000252575112091581	0.00143254712103444	g23892	RB11A_RAT	Ras-related protein Rab-11A
Apoly011739	25.2954063964492	-2.31572386585792	0.671607488291393	-3.44803163489026	0.000564687894394723	0.00269412896094539	g23906	RAB8B_RAT	Ras-related protein Rab-8B
Apoly011744	248.191153886637	-0.538760273909182	0.152518215123885	-3.53243232928976	0.000411755594068476	0.00210670889496441	g23916	KMT5B_DANRE	Histone-lysine N-methyltransferase KMT5B {ECO:0000305}
Apoly011752	274.021708705482	0.544492955802321	0.130991652164011	4.15669965839179	3.2287800589097e-05	0.000292600746390216	g23933	GPN1_BOVIN	GPN-loop GTPase 1 {ECO:0000250|UniProtKB:Q9HCN4}
Apoly011755	7.0248829508692	1.31820998956495	0.411758507484029	3.20141530922972	0.00136754269277702	0.00545935147438829	g23939	No_ID	No_Description
Apoly011757	29.6419089784617	1.09142921172077	0.276081364277753	3.95328824376111	7.70844838956933e-05	0.000573231966350752	g23941	No_ID	No_Description
Apoly011760	462.696052340045	0.588636906522349	0.141598899034722	4.15707262228081	3.22351543696023e-05	0.000292258457729385	g23945	T2AG_PAROL	Transcription initiation factor IIA subunit 2
Apoly011765	549.759572537907	0.51697215753415	0.12773913454013	4.04709300243257	5.18576411700296e-05	0.000421185231941948	g23964	KTNB1_DANRE	Katanin p80 WD40 repeat-containing subunit B1 {ECO:0000255|HAMAP-Rule:MF_03022}
Apoly011774	60.6083039024838	-0.92915432321119	0.278932498415834	-3.33110816591189	0.00086500983635059	0.00377831219537128	g23995	SL9A5_HUMAN	Sodium/hydrogen exchanger 5
Apoly011782	3.78692994230549	-1.32087651932989	0.46010337181054	-2.87082555846558	0.00409401381140751	0.0130115313869345	g24035	No_ID	No_Description
Apoly011794	51.1553094223298	-1.05260749859646	0.269126177710072	-3.91120443040077	9.18369963506763e-05	0.000655163931482112	g24055	VP13C_HUMAN	Vacuolar protein sorting-associated protein 13C
Apoly011796	87.1592141390873	-0.508015944953303	0.180880241788246	-2.80857621557158	0.00497611022755026	0.0152211797665701	g24060	EMIL1_MOUSE	EMILIN-1
Apoly011800	15.9017860208127	1.37248774484864	0.560443095012116	2.44893327630162	0.0143279987664371	0.0354536765446082	g24071	No_ID	No_Description
Apoly011833	217.952222010013	0.735369116086315	0.232359008174454	3.16479710368794	0.00155191129604074	0.00603491749296134	g40014	HDAC6_MOUSE	Histone deacetylase 6
Apoly011838	13.7992047653298	-1.61379176009071	0.348147012443554	-4.63537443209386	3.56291954589567e-06	5.3805288484406e-05	g40024	FGD1_MOUSE	FYVE, RhoGEF and PH domain-containing protein 1
Apoly011851	271.886654503363	0.868359569946524	0.240534955489434	3.61011798962695	0.000306057751416269	0.00166706865596768	g40078	SRS11_HUMAN	Serine/arginine-rich splicing factor 11
Apoly011857	6.34837534337385	1.25305884804067	0.511058588555806	2.45188883642808	0.0142108556083472	0.0352615155515531	g40098	SRS11_HUMAN	Serine/arginine-rich splicing factor 11
Apoly011865	1133.9237380558	0.629256508120758	0.159588981706881	3.94298216199237	8.04746430864639e-05	0.000592610686926445	g40125	ZRAB2_CHICK	Zinc finger Ran-binding domain-containing protein 2
Apoly011868	180.430745050391	-0.933178205109437	0.18587758073655	-5.02039138561878	5.15663024716405e-07	1.27758278015173e-05	g40150	NEGR1_CHICK	Neuronal growth regulator 1
Apoly011871	62.5426712798223	-0.978247859524516	0.208298127137605	-4.69638336631933	2.64808327545945e-06	4.26799771230122e-05	g40173	No_ID	No_Description
Apoly011877	619.853003502243	0.552524103086209	0.198511213628472	2.78333950504326	0.00538024739777519	0.0161763043239524	g40232	LSG1_DANRE	Large subunit GTPase 1 homolog
Apoly011878	122.046555309819	-0.795785355712505	0.23201121789069	-3.4299434438874	0.000603707068197582	0.00284164656657353	g40233	MPDZ_RAT	Multiple PDZ domain protein
Apoly011879	15.8320642437947	-0.623014698488644	0.245997397367433	-2.53260686964944	0.0113217851484655	0.0293571483188468	g40236	INADL_MOUSE	InaD-like protein
Apoly011881	89.9196435176679	-0.732745569005638	0.264629337940296	-2.76895061866102	0.00562371581027265	0.0167560122117723	g40245	NFIA_HUMAN	Nuclear factor 1 A-type
Apoly011882	45.1529828552911	-1.14081940074406	0.296529786722475	-3.84723374118149	0.000119458989278386	0.000805978970588067	g40260	NFIA_CHICK	Nuclear factor 1 A-type
Apoly011888	41.1359266932981	0.803575036376691	0.250484724546412	3.20808000500564	0.00133624320857705	0.00536167201417246	g40291	SAMD9_HUMAN	Sterile alpha motif domain-containing protein 9
Apoly011893	695.669176925495	-0.79826200723023	0.206672698319893	-3.86244537241519	0.000112257672518359	0.000766606358000763	g40296	RAB3B_MESAU	Ras-related protein Rab-3B
Apoly011894	1396.87835684241	0.625233827826468	0.171566516778912	3.64426485753144	0.000268157168831817	0.00149971075890655	g40297	ELAV1_HUMAN	ELAV-like protein 1
Apoly011899	516.135327491224	-0.837825927763469	0.208739737029588	-4.0137347094804	5.97655159878147e-05	0.000470061286073897	g40303	PLPR3_RAT	Phospholipid phosphatase-related protein type 3 {ECO:0000250|UniProtKB:Q6T4P5}
Apoly011901	93.3224540251632	0.934572321183953	0.237032502472316	3.94280240657335	8.05350051793629e-05	0.000592832988669518	g40308	MISP_PONAB	Mitotic interactor and substrate of PLK1 {ECO:0000250|UniProtKB:Q8IVT2}
Apoly011905	433.421562234746	-0.520977091158771	0.175048948330912	-2.97617949794201	0.00291863977569004	0.00998129080469665	g40312	MAP1B_HUMAN	Microtubule-associated protein 1B
Apoly011906	104.127790839137	0.502738408722943	0.104115925826453	4.82864081294286	1.37468109938155e-06	2.61455562047912e-05	g40313	TRM13_HUMAN	tRNA:m(4)X modification enzyme TRM13 homolog
Apoly011908	109.714663141824	-0.583935748545363	0.188216151836163	-3.10247416520162	0.00191910297780178	0.00714914983027522	g40315	ODB2_MOUSE	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial
Apoly011913	17.4159655751376	-1.13938934669004	0.29057722596103	-3.92112404171291	8.81368762455539e-05	0.000633567790110633	g40323	NMD3A_RAT	Glutamate receptor ionotropic, NMDA 3A
Apoly011920	15.0608627141962	1.06378677964715	0.310675337030917	3.42411080909615	0.000616814646097617	0.00288880985742071	g40341	MCLN2_HUMAN	Mucolipin-2
Apoly011925	343.342863467859	0.669930217193186	0.139248354556182	4.81104584200234	1.50142572188649e-06	2.79341961722574e-05	g40348	DIAC_HUMAN	Di-N-acetylchitobiase
Apoly011926	110.006176680671	0.76914747842232	0.271148413778257	2.83662909070647	0.00455925432008898	0.0142025796142046	g40349	SPAT1_MOUSE	Spermatogenesis-associated protein 1
Apoly011927	297.989793293789	0.775916269132798	0.147629733898185	5.25582651031478	1.47361157597126e-07	4.90712654798429e-06	g40350	GBG5_RAT	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5
Apoly011941	85.7152113284981	-0.681334880627773	0.129846263327463	-5.24724287913851	1.54392302215268e-07	5.08098084024015e-06	g40369	KAPCB_HUMAN	cAMP-dependent protein kinase catalytic subunit beta
Apoly011944	561.706276480671	0.508581935705314	0.168547852467523	3.01743349594627	0.00254924970424064	0.0089543991274654	g40407	AGRL4_DANRE	Adhesion G protein-coupled receptor L4
Apoly011951	16.9555216841072	1.2112954666567	0.347783078602882	3.48290512443196	0.000496004112584278	0.00243013242843932	g40417	HRSL1_HUMAN	Phospholipid-metabolizing enzyme A-C1
Apoly011952	1328.86426954091	0.662879936993281	0.151080296615261	4.3876001824471	1.14608207833864e-05	0.000132176486476208	g40418	MFN1_RAT	Mitofusin-1
Apoly011953	79.0854809524466	-0.814072226309041	0.255342749892136	-3.18815484932675	0.00143183835677542	0.00565453833076716	g40419	GBB4_HUMAN	Guanine nucleotide-binding protein subunit beta-4
Apoly011959	32.8094754249742	-1.43559917487428	0.25406586296392	-5.65050006374981	1.59981747595615e-08	9.6712658308032e-07	g40425	PEX5R_HUMAN	PEX5-related protein
Apoly011960	6.5479521064418	1.02572054917096	0.328661974821657	3.12089814992303	0.00180300381418203	0.00680046380058251	g40431	NAL12_MOUSE	NACHT, LRR and PYD domains-containing protein 12
Apoly011972	24.3812754957508	-0.669040377268332	0.210421050383859	-3.17953159176727	0.00147513288808022	0.00579361859446063	g40446	P3H2_MOUSE	Prolyl 3-hydroxylase 2 {ECO:0000312|MGI:MGI:2146663}
Apoly011984	390.524636139046	-1.28957838301392	0.293137532676239	-4.39922643559333	1.08637427748678e-05	0.000127047591843946	g40461	PACR_HUMAN	Pituitary adenylate cyclase-activating polypeptide type I receptor
Apoly011985	39.0917488783918	-1.04673783291253	0.31170681927146	-3.35808448258856	0.000784846216240352	0.00349023848132055	g40462	PACR_HUMAN	Pituitary adenylate cyclase-activating polypeptide type I receptor
Apoly011986	4.04079091260906	-1.48542708404226	0.480862316666236	-3.08909022927927	0.0020077045375931	0.00739785653602618	g40463	SAMD3_MOUSE	Sterile alpha motif domain-containing protein 3
Apoly011993	361.996110890298	0.613224893201719	0.147658604647734	4.15299125076169	3.28157290176831e-05	0.000295932665398281	g40483	TUT4_HUMAN	Terminal uridylyltransferase 4 {ECO:0000305}
Apoly011998	198.410560800195	-1.20625412585454	0.221431223245461	-5.4475340386725	5.10729435443194e-08	2.3014452335212e-06	g40490	EP15R_MOUSE	Epidermal growth factor receptor substrate 15-like 1
Apoly011999	174.290260841132	0.739811555926369	0.141602162679433	5.22457808501976	1.7455265651012e-07	5.63125786938312e-06	g40491	KLF2_RAT	Krueppel-like factor 2
Apoly012000	56.1982518357294	-0.694176311869652	0.174796748990211	-3.97133422606463	7.14712259452924e-05	0.000541314842898687	g40494	AP1M1_HUMAN	AP-1 complex subunit mu-1
Apoly012008	433.34201087771	0.53312921515849	0.176582063480859	3.01915837118009	0.0025347798932257	0.00891210103117489	g40503	TRM1L_MACFA	TRMT1-like protein
Apoly012014	12.5215589327882	-0.935413848982761	0.292819318840756	-3.19450865703116	0.00140069084173372	0.0055594692863722	g40515	MYOME_HUMAN	Myomegalin
Apoly012016	157.069043742467	-1.02742646246955	0.235785865568297	-4.35745569393323	1.31583124014305e-05	0.000147137941804727	g40521	MAST2_HUMAN	Microtubule-associated serine/threonine-protein kinase 2
Apoly012018	74.7658234844427	-0.793908823624502	0.245676863855041	-3.23151643653731	0.00123135241887715	0.00502437818768004	g40524	MAST2_HUMAN	Microtubule-associated serine/threonine-protein kinase 2
Apoly012021	60.0828423508408	-0.882787148447748	0.284756729693049	-3.10014498831806	0.00193425933809617	0.00718925335141421	g40528	P55G_HUMAN	Phosphatidylinositol 3-kinase regulatory subunit gamma
Apoly012026	598.50195989037	0.796729196386601	0.234270836490552	3.40088936515465	0.000671670056527896	0.00309990641310866	g40540	RTCA_BOVIN	RNA 3'-terminal phosphate cyclase
Apoly012027	249.485119097337	0.743653945786678	0.206788590149336	3.59620395520678	0.000322894671334679	0.00173663060709347	g40541	ORC1_HUMAN	Origin recognition complex subunit 1
Apoly012029	137.915624336826	-0.883354035163979	0.159401407031466	-5.54169534394138	2.9955715035757e-08	1.55698395054899e-06	g40544	B4GT6_RAT	Beta-1,4-galactosyltransferase 6
Apoly012034	1012.67375448941	0.560956592110223	0.140281396443945	3.99879532375752	6.36657059060377e-05	0.000494012687178484	g40549	NDUAB_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11
Apoly012035	739.908736090314	0.73097470622304	0.145344983730702	5.0292393136691	4.92429483770472e-07	1.24514312324819e-05	g40550	RM55_BOVIN	39S ribosomal protein L55, mitochondrial
Apoly012036	192.86008331434	0.935042536140327	0.20721424530719	4.51244331563281	6.40850650074404e-06	8.4843616725147e-05	g40551	CTNS_BOVIN	Cystinosin
Apoly012038	203.597560978395	-0.50325017369197	0.182791783523906	-2.75313345047675	0.00590278293795601	0.0174315310960502	g40553	TPPC8_HUMAN	Trafficking protein particle complex subunit 8
Apoly012046	30.3791019636257	-0.529232806389887	0.17004043639484	-3.11239383766923	0.00185576745947465	0.00696471122756417	g40564	NFIC_CHICK	Nuclear factor 1 C-type
Apoly012059	59.111280207394	0.514343877444634	0.153546340617634	3.34976317491975	0.000808806805952578	0.00357816422349703	g40597	FOXF2_HUMAN	Forkhead box protein F2
Apoly012062	10.8100789189911	1.3255371816452	0.296050962429275	4.47739527940857	7.55592704912754e-06	9.63343924297267e-05	g40604	IRF4_HUMAN	Interferon regulatory factor 4
Apoly012073	39.4620991537475	0.734280451115425	0.208370387528956	3.52391940055968	0.000425213571694594	0.00215981671227603	g40618	IBP3_HUMAN	Insulin-like growth factor-binding protein 3
Apoly012086	142.286585897721	-0.574437365368003	0.160253250392301	-3.5845598386415	0.00033764714912883	0.00179874011359385	g40639	RGS4_CHICK	Regulator of G-protein signaling 4
Apoly012089	402.461977312362	-0.607591097255671	0.162542765773802	-3.73803838247227	0.000185461638069364	0.00113090155280844	g40645	RGS8_DANRE	Regulator of G-protein signaling 8
Apoly012100	6.71069625909981	0.696705059430918	0.286710356740131	2.42999613739939	0.0150989837448885	0.0368829707367678	g40665	RGS2_PIG	Regulator of G-protein signaling 2
Apoly012150	99.0230512891395	-0.618916353250006	0.261790496020177	-2.36416662430062	0.0180706830378013	0.0426554896482465	g40737	FBP1L_XENTR	Formin-binding protein 1-like
Apoly012155	554.723327813494	0.548834632454201	0.153217441341172	3.58206368446071	0.000340890660922433	0.00181208842401056	g40746	TIM14_BOVIN	Mitochondrial import inner membrane translocase subunit TIM14
Apoly012157	117.054917540184	-0.777265236483502	0.178123208199294	-4.36363820493204	1.27917064586158e-05	0.000143939665975043	g40755	AT11B_HUMAN	Probable phospholipid-transporting ATPase IF
Apoly012161	149.396511265736	-1.05391614549156	0.239165414511284	-4.406641100868	1.0498592759257e-05	0.000124244618361234	g40759	PK3CA_HUMAN	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform
Apoly012162	51.7551224241752	-0.956367069578772	0.205768160474197	-4.6477893731217	3.35511238717776e-06	5.12580817036403e-05	g40760	ZMAT3_HUMAN	Zinc finger matrin-type protein 3
Apoly012165	233.081345303444	0.713304387088994	0.240962242425184	2.9602330220282	0.00307406431479783	0.0103881242224967	g40763	ANMY1_MOUSE	Ankyrin repeat and MYND domain-containing protein 1
Apoly012173	180.125390517057	0.693109439022471	0.108009312710913	6.41712664978789	1.3887039087153e-10	2.48738271157758e-08	g40772	T4S1_HUMAN	Transmembrane 4 L6 family member 1
Apoly012176	39.9837692760123	-0.836783442191701	0.243310180056978	-3.43916330173997	0.000583515131533552	0.00276248717813005	g40778	CNTP5_CHICK	Contactin-associated protein-like 5
Apoly012177	380.807031609116	0.532639516490477	0.155514575296779	3.42501347847304	0.000614768920747445	0.00288128935732945	g40780	NCBP2_SINCH	Nuclear cap-binding protein subunit 2
Apoly012180	174.650016883187	1.3383825859828	0.546099654603632	2.4508028428515	0.0142538002235295	0.0353237355750622	g40783	TRFM_HUMAN	Melanotransferrin {ECO:0000312|HGNC:HGNC:7037}
Apoly012183	534.46667473315	-1.32989309874296	0.283147611397393	-4.69681906260714	2.64244330954433e-06	4.26240424487828e-05	g40787	LRRC7_BOVIN	Leucine-rich repeat-containing protein 7
Apoly012184	533.232665864408	0.564491410880678	0.221766533014599	2.54543101345016	0.0109142927476339	0.028517644999492	g40789	NASP_HUMAN	Nuclear autoantigenic sperm protein
Apoly012186	291.676515808747	-0.576640499674585	0.116470189094958	-4.95097075187583	7.3844202315077e-07	1.64305440870251e-05	g40791	GPC1_DANRE	Glypican-1
Apoly012187	105.770425357064	-1.66027718695929	0.276139867889068	-6.01245013858798	1.82740048962485e-09	1.79514687098297e-07	g40792	EPHB1_RAT	Ephrin type-B receptor 1
Apoly012193	75.3872083809988	-1.07196093565444	0.239333055109642	-4.47895062035353	7.50108816974622e-06	9.57595056991579e-05	g40802	SYDE2_HUMAN	Rho GTPase-activating protein SYDE2
Apoly012194	11.4321563181825	-1.40648007247377	0.298294824672442	-4.71506696107863	2.41631271694473e-06	3.9864414852948e-05	g40803	SYDE2_HUMAN	Rho GTPase-activating protein SYDE2
Apoly012201	24.301180255195	0.625781409752061	0.266554686782896	2.3476661292463	0.0188914464869311	0.0441279573331037	g40812	TPOR_HUMAN	Thrombopoietin receptor
Apoly012209	149.956798541562	-0.917639888382835	0.297396992863707	-3.08557218264603	0.00203160904989148	0.00747192493508385	g40824	LRP8_CHICK	Low-density lipoprotein receptor-related protein 8
Apoly012210	386.637116521739	-0.726726958774898	0.205938006687037	-3.52886274110296	0.000417349536143713	0.00213310778788125	g40825	KANK4_HUMAN	KN motif and ankyrin repeat domain-containing protein 4
Apoly012214	153.634809024515	-0.795702217666743	0.22940980711378	-3.46847516101219	0.00052342091111987	0.00253604208157142	g40830	DOCK7_HUMAN	Dedicator of cytokinesis protein 7
Apoly012218	266.196550099628	0.689551632182645	0.129851310444949	5.31031708359218	1.09434670049022e-07	3.9889850880392e-06	g40839	EFCB7_HUMAN	EF-hand calcium-binding domain-containing protein 7
Apoly012221	135.875667982695	-1.01571237207743	0.201003104394785	-5.05321733779046	4.34429065852044e-07	1.13349639532472e-05	g40844	CAHD1_HUMAN	VWFA and cache domain-containing protein 1
Apoly012222	228.356712133979	-1.27662445406504	0.305678724506167	-4.17636018380888	2.9621066747043e-05	0.000274382413191492	g40845	RAVR2_HUMAN	Ribonucleoprotein PTB-binding 2
Apoly012228	157.459140600767	-0.645203752907224	0.198572557929762	-3.24920905302254	0.00115726395228104	0.00477863910686541	g40852	LURA1_HUMAN	Leucine rich adaptor protein 1
Apoly012237	891.580358376032	-0.663839056261293	0.203601365394408	-3.26048430458869	0.00111222122690673	0.00462765998412463	g40862	SGIP1_RAT	SH3-containing GRB2-like protein 3-interacting protein 1
Apoly012238	455.512244379357	-1.01335227249744	0.207792407449434	-4.87675312556373	1.07846270431109e-06	2.17365120986567e-05	g40864	PDE4B_RAT	cAMP-specific 3',5'-cyclic phosphodiesterase 4B
Apoly012244	63.7521922383291	-0.90623694076226	0.213138742119733	-4.25186398188074	2.11998610762079e-05	0.000212615452049135	g40875	HMCN1_HUMAN	Hemicentin-1
Apoly012250	38.8068411519648	0.600550634667951	0.251421684735358	2.38861908550203	0.0169118264801773	0.0403775251982068	g40882	PRG4_MOUSE	Proteoglycan 4
Apoly012253	785.241741319642	-0.723865583470133	0.134087632859112	-5.39845150544725	6.72185313665598e-08	2.78029997001853e-06	g40887	ACBG2_XENLA	Long-chain-fatty-acid--CoA ligase ACSBG2
Apoly012254	62.1945703522729	-0.933839180608331	0.236914258971729	-3.94167571281459	8.091432626548e-05	0.000594536762987748	g40888	ENL_HUMAN	Protein ENL
Apoly012256	36.12825660456	0.665060062134902	0.171802099778913	3.87108226843995	0.000108353213137592	0.000746167395203041	g40890	MYO1F_MOUSE	Unconventional myosin-If
Apoly012268	20.8282630079783	-0.902016147922178	0.297317506356995	-3.03384808709888	0.00241455981559481	0.00857070581698126	g40905	MFS12_HUMAN	Major facilitator superfamily domain-containing protein 12
Apoly012269	88.8654400884665	-0.734863751362105	0.195305976399236	-3.76262808189713	0.000168137149775307	0.00104670170520769	g40906	OCLN_CANLF	Occludin
Apoly012272	284.384229778987	0.747760113937995	0.162818170992	4.59260848701425	4.37739820018541e-06	6.33771130722496e-05	g40909	CRCM_HUMAN	Colorectal mutant cancer protein
Apoly012276	277.037019756767	-0.564241352272401	0.156491106443429	-3.60558095022718	0.000311455381688663	0.00168897705880131	g40913	ANO8_HUMAN	Anoctamin-8
Apoly012280	24.2054019993407	-0.905873086935693	0.244099688431875	-3.71107842355362	0.000206378148776938	0.0012257289870074	g40922	NEK7_HUMAN	Serine/threonine-protein kinase Nek7
Apoly012283	216.079986825783	-1.06439739096025	0.241655222812009	-4.40461157253068	1.05973588243901e-05	0.000124898805532569	g40930	DEN1B_MOUSE	DENN domain-containing protein 1B {ECO:0000312|MGI:MGI:2447812}
Apoly012284	249.087904318065	-0.500596643563804	0.167562192517497	-2.98752741321126	0.00281244071082221	0.00969574006764766	g40932	CRUM1_HUMAN	Protein crumbs homolog 1
Apoly012290	103.131471002347	-0.978973536787668	0.194893025687023	-5.02313273313223	5.08353857884159e-07	1.26907601599111e-05	g40939	RBG1L_MOUSE	Rab GTPase-activating protein 1-like
Apoly012291	70.1834260361797	-0.929406295122327	0.234785510509978	-3.95853344230469	7.54113833567246e-05	0.000565067676891521	g40940	GPR52_HUMAN	G-protein coupled receptor 52 {ECO:0000312|HGNC:HGNC:4508}
Apoly012292	437.825413538688	-0.555100643601009	0.140924920781376	-3.93898141310411	8.18282684645301e-05	0.000599239304186338	g40941	RBGP1_MOUSE	Rab GTPase-activating protein 1
Apoly012293	84.0689187851685	0.526525119740807	0.216100722445744	2.43648014584033	0.0148309835989949	0.0363503411638539	g40942	IF44L_HUMAN	Interferon-induced protein 44-like
Apoly012297	63.3747492649551	-1.02629166864875	0.226418240079124	-4.53272522695213	5.82275374286133e-06	7.8733408662076e-05	g40948	HOME3_RAT	Homer protein homolog 3 {ECO:0000305}
Apoly012303	6.55149233859039	-1.53637365223935	0.491832828961467	-3.12377206597513	0.00178548712223531	0.00674734862291923	g40958	R213A_DANRE	E3 ubiquitin-protein ligase rnf213-alpha {ECO:0000305}
Apoly012305	524.627496003339	-0.850359880249691	0.209554858810516	-4.05793444769803	4.95086592129558e-05	0.000407491633831978	g40960	RAB3A_BOVIN	Ras-related protein Rab-3A
Apoly012306	155.063899523901	0.69049420810643	0.148942751904617	4.6359705274455	3.55266588092209e-06	5.36917127403663e-05	g40961	M17L2_DANRE	Mpv17-like protein 2
Apoly012312	21.8466162755184	-1.14756811016506	0.299246125348739	-3.83486372238801	0.000125633932201915	0.000836438450007125	g40972	P85B_BOVIN	Phosphatidylinositol 3-kinase regulatory subunit beta
Apoly012313	8.68663109517366	-1.50031878940233	0.328220179346201	-4.57107418681841	4.85230447965005e-06	6.90820479070178e-05	g40973	P85B_RAT	Phosphatidylinositol 3-kinase regulatory subunit beta
Apoly012315	100.199224142718	1.81523194631022	0.263518561144997	6.8884405653362	5.64072911668004e-12	2.2617021419472e-09	g40977	ANGL4_BOVIN	Angiopoietin-related protein 4
Apoly012317	463.631560437926	0.688622928330507	0.181999386145931	3.78365522495969	0.000154541866399475	0.000984040350789121	g40979	DAZP1_HUMAN	DAZ-associated protein 1
Apoly012328	11.8382258023265	0.854916647014896	0.310626189332874	2.75223621308617	0.0059189810136836	0.01747411269359	g40990	FYB1_HUMAN	FYN-binding protein 1 {ECO:0000244|HGNC:HGNC:4036}
Apoly012331	109.037841277274	-0.529757837063196	0.161454308122607	-3.28116259778527	0.00103380129001592	0.00436047529947246	g40993	S35E1_HUMAN	Solute carrier family 35 member E1
Apoly012338	110.577397487428	-0.759554508128241	0.216969371382584	-3.50074530468595	0.000463959024362427	0.00230711287057671	g41000	CRTC1_HUMAN	CREB-regulated transcription coactivator 1
Apoly012342	376.295729865463	-1.0583782266084	0.32630463621952	-3.24352800766331	0.00118059203016238	0.00485050012894193	g41005	MAST3_XENLA	Microtubule-associated serine/threonine-protein kinase 3
Apoly012353	14.8695824662496	0.607953045415216	0.248557341309973	2.44592673147821	0.0144480358247015	0.0356922620203584	g41018	UHRF1_DANRE	E3 ubiquitin-protein ligase UHRF1
Apoly012359	197.665214392653	-0.556130289000983	0.159760763073513	-3.4810192333964	0.000499509621385157	0.00244247524423947	g41032	GRM2B_HUMAN	GRAM domain-containing protein 2B
Apoly012361	449.925380036795	-0.702435660876912	0.154848791564241	-4.53626827682086	5.72583364151143e-06	7.77976857225277e-05	g41034	WDR47_HUMAN	WD repeat-containing protein 47
Apoly012362	1060.4014691791	-0.577940068297846	0.195075442918294	-2.9626490123614	0.00305004138828233	0.0103317522682039	g41035	CAMP2_MOUSE	Calmodulin-regulated spectrin-associated protein 2 {ECO:0000305}
Apoly012363	122.578530379708	0.529905492400458	0.158001085018119	3.3538091990931	0.000797073044286857	0.00353261766323119	g41036	DDX59_MOUSE	Probable ATP-dependent RNA helicase DDX59
Apoly012376	158.496100981189	0.719689752961517	0.146839911900541	4.90118622142039	9.52597043413044e-07	1.98049461501969e-05	g41053	RPAB3_MOUSE	DNA-directed RNA polymerases I, II, and III subunit RPABC3
Apoly012378	315.612067785109	-0.525333407393578	0.190058077593083	-2.76406777363247	0.00570856810345283	0.0169613616269822	g41060	EPHB3_CHICK	Ephrin type-B receptor 3
Apoly012386	210.754395752611	-0.521428321736164	0.127177788050913	-4.09999520928467	4.13158690878717e-05	0.000355555356973025	g41074	T22D2_HUMAN	TSC22 domain family protein 2
Apoly012389	170.720078003624	-0.685786185787553	0.149743232405886	-4.57974744346842	4.65537730946619e-06	6.67134923406873e-05	g41079	ANKUB_HUMAN	Protein ANKUB1
Apoly012392	66.7938850503852	0.632961189336034	0.147660454537478	4.28659922061517	1.8142918690454e-05	0.000188799747622537	g41084	No_ID	No_Description
Apoly012395	797.841410483815	-0.657968727327813	0.106350946996986	-6.18676886202491	6.140990437448e-10	7.40196559046262e-08	g41106	OPA1_DANRE	Dynamin-like 120 kDa protein, mitochondrial
Apoly012396	127.580345950276	-0.791088557853058	0.238122753526879	-3.3221880149465	0.000893144894299831	0.0038786383862672	g41107	AT133_HUMAN	Probable cation-transporting ATPase 13A3
Apoly012406	20.4790612093317	-0.874179618310809	0.238079298535383	-3.67180020979813	0.000240847939160741	0.00138522817935922	g41119	REEP6_DANRE	Receptor expression-enhancing protein 6
Apoly012408	1500.08083584637	-1.17454959154046	0.24463027646329	-4.80132552896295	1.57618801144387e-06	2.89414634213437e-05	g41121	APCL_MOUSE	Adenomatous polyposis coli protein 2
Apoly012414	83.2126974858314	1.22013994151786	0.508627217857202	2.39888841705757	0.016444925064304	0.0395002856203712	g41135	CART_BOVIN	Cocaine- and amphetamine-regulated transcript protein
Apoly012415	253.585621624608	0.692058960965136	0.204310539855961	3.38728957132136	0.000705868426073036	0.00322216472282922	g41136	No_ID	No_Description
Apoly012417	436.574168672892	-0.779439025376338	0.249666060037527	-3.12192624523807	0.00179671944706601	0.00678066595783825	g41140	KCC4_RAT	Calcium/calmodulin-dependent protein kinase type IV
Apoly012419	8.71530011302685	0.669148631151769	0.274415137389351	2.43845378763619	0.0147502445299702	0.0362135802230626	g41143	BOKA_DANRE	Bcl-2-related ovarian killer protein homolog A {ECO:0000305}
Apoly012431	167.341345951882	-0.624324661597858	0.102033992576025	-6.1187908640611	9.42880518488204e-10	1.04071761498527e-07	g41162	LRC8D_HUMAN	Volume-regulated anion channel subunit LRRC8D
Apoly012433	62.3263847619151	-0.78719727214058	0.171085259074456	-4.60119870291101	4.20066457786043e-06	6.12243746003145e-05	g41176	ZN644_HUMAN	Zinc finger protein 644
Apoly012434	13.4264573924851	-1.46547863107316	0.329227508310927	-4.45126422938249	8.53662244168692e-06	0.000106017080348813	g41178	TGBR3_PIG	Transforming growth factor beta receptor type 3
